id,lat,lon,el
4305,51.75,-120,1189.808228
4306,51.75,-119.75,1477.303223
4307,51.75,-119.5,1299.70874
4308,51.75,-119.25,1290.512573
4309,51.75,-119,1344.167603
4310,51.75,-118.75,1606.255005
4311,51.75,-118.5,1320.162231
4312,51.75,-118.25,1781.876099
4313,51.75,-118,1895.140503
4314,51.75,-117.75,1888.066895
4315,51.75,-117.5,1476.100098
4316,51.75,-117.25,1516.262573
4317,51.75,-117,2131.340088
4318,51.75,-116.75,2210.312256
4319,51.75,-116.5,2148.829834
4320,51.75,-116.25,2395.012207
4321,51.75,-116,2384.583252
4322,51.75,-115.75,2141.663818
4323,51.75,-115.5,1972.998657
4324,51.75,-115.25,1762.887817
4325,51.75,-115,1388.457886
4326,51.75,-114.75,1265.118896
4327,51.75,-114.5,1102.681885
4328,51.75,-114.25,1053.901123
4329,51.75,-114,1018.922668
4330,51.75,-113.75,959.8283691
4331,51.75,-113.5,933.2669067
4332,51.75,-113.25,879.9001465
4333,51.75,-113,852.3595581
4334,51.75,-112.75,836.3426514
4335,51.75,-112.5,853.1312866
4336,51.75,-112.25,846.4389038
4337,51.75,-112,825.0257568
4338,51.75,-111.75,822.7937622
4339,51.75,-111.5,796.9492798
4340,51.75,-111.25,767.953125
4341,51.75,-111,768.2220459
4342,51.75,-110.75,761.0010986
4343,51.75,-110.5,751.9950562
4344,51.75,-110.25,708.7214355
4345,51.75,-110,708.2888184
4346,51.75,-109.75,714.2450562
4347,51.75,-109.5,710.9366455
4348,51.75,-109.25,698.9899292
4349,51.75,-109,690.0266724
4350,51.75,-108.75,660.1114502
4351,51.75,-108.5,641.2452393
4352,51.75,-108.25,674.9285889
4404,51.5,-127.25,811.1029053
4405,51.5,-127,832.2918701
4406,51.5,-126.75,930.5817871
4407,51.5,-126.5,886.4376221
4408,51.5,-126.25,1347.014526
4409,51.5,-126,1630.676636
4410,51.5,-125.75,1643.242432
4411,51.5,-125.5,1327.921875
4412,51.5,-125.25,1515.698486
4413,51.5,-125,1781.669189
4414,51.5,-124.75,1814.579102
4415,51.5,-124.5,1790.054077
4416,51.5,-124.25,1473.157593
4417,51.5,-124,1478.256836
4418,51.5,-123.75,1400.432007
4419,51.5,-123.5,1394.054932
4420,51.5,-123.25,1439.359131
4421,51.5,-123,1360.918823
4422,51.5,-122.75,1372.621216
4423,51.5,-122.5,1195.152344
4424,51.5,-122.25,959.890625
4425,51.5,-122,1123.805176
4426,51.5,-121.75,1113.192505
4427,51.5,-121.5,1145.166748
4428,51.5,-121.25,1100.638062
4429,51.5,-121,1081.300537
4430,51.5,-120.75,1198.487183
4431,51.5,-120.5,1330.827026
4432,51.5,-120.25,1362.958374
4433,51.5,-120,1010.838196
4434,51.5,-119.75,1167.05481
4435,51.5,-119.5,1160.497925
4436,51.5,-119.25,1237.914429
4437,51.5,-119,1275.550537
4438,51.5,-118.75,1588.89856
4439,51.5,-118.5,1324.022583
4440,51.5,-118.25,1556.566528
4441,51.5,-118,1739.296631
4442,51.5,-117.75,2049.758545
4443,51.5,-117.5,1579.132324
4444,51.5,-117.25,1371.169434
4445,51.5,-117,1821.511963
4446,51.5,-116.75,1947.283813
4447,51.5,-116.5,2110.327393
4448,51.5,-116.25,2294.446289
4449,51.5,-116,2325.94751
4450,51.5,-115.75,2220.480225
4451,51.5,-115.5,2086.89624
4452,51.5,-115.25,1852.309326
4453,51.5,-115,1492.96814
4454,51.5,-114.75,1375.927734
4455,51.5,-114.5,1174.718872
4456,51.5,-114.25,1100.465454
4457,51.5,-114,1059.944092
4458,51.5,-113.75,962.1795044
4459,51.5,-113.5,924.6467285
4460,51.5,-113.25,875.4710693
4461,51.5,-113,840.4765625
4462,51.5,-112.75,813.088501
4463,51.5,-112.5,845.3908081
4464,51.5,-112.25,893.8898926
4465,51.5,-112,844.3501587
4466,51.5,-111.75,819.2412109
4467,51.5,-111.5,798.6027222
4468,51.5,-111.25,762.0345459
4469,51.5,-111,763.6364136
4470,51.5,-110.75,757.5986938
4471,51.5,-110.5,750.4706421
4472,51.5,-110.25,723.2543945
4473,51.5,-110,708.8498535
4474,51.5,-109.75,695.4222412
4475,51.5,-109.5,706.1431274
4476,51.5,-109.25,693.0070801
4477,51.5,-109,690.6173096
4478,51.5,-108.75,681.0303955
4479,51.5,-108.5,690.8372192
4480,51.5,-108.25,629.1025391
4531,51.25,-127.5,165.64534
4532,51.25,-127.25,651.4174194
4533,51.25,-127,855.6574097
4534,51.25,-126.75,1058.863525
4535,51.25,-126.5,1151.782349
4536,51.25,-126.25,1398.695557
4537,51.25,-126,1707.550293
4538,51.25,-125.75,1333.364136
4539,51.25,-125.5,1423.021362
4540,51.25,-125.25,1850.396362
4541,51.25,-125,1728.8479
4542,51.25,-124.75,1629.499756
4543,51.25,-124.5,1610.310913
4544,51.25,-124.25,1595.364746
4545,51.25,-124,1571.193359
4546,51.25,-123.75,1683.345215
4547,51.25,-123.5,1575.799072
4548,51.25,-123.25,1631.755859
4549,51.25,-123,1572.355713
4550,51.25,-122.75,1602.637695
4551,51.25,-122.5,1386.588257
4552,51.25,-122.25,1159.427002
4553,51.25,-122,1138.924438
4554,51.25,-121.75,1149.109619
4555,51.25,-121.5,1138.230957
4556,51.25,-121.25,1133.838135
4557,51.25,-121,1129.617554
4558,51.25,-120.75,1195.938599
4559,51.25,-120.5,1267.453003
4560,51.25,-120.25,1306.233643
4561,51.25,-120,1241.827759
4562,51.25,-119.75,1547.117065
4563,51.25,-119.5,1191.377563
4564,51.25,-119.25,1118.765137
4565,51.25,-119,1290.634888
4566,51.25,-118.75,1417.925537
4567,51.25,-118.5,1529.604004
4568,51.25,-118.25,1516.991089
4569,51.25,-118,1711.20752
4570,51.25,-117.75,1966.684448
4571,51.25,-117.5,1738.601196
4572,51.25,-117.25,1618.93689
4573,51.25,-117,1367.608276
4574,51.25,-116.75,1780.696899
4575,51.25,-116.5,1959.75
4576,51.25,-116.25,2121.399902
4577,51.25,-116,2109.565186
4578,51.25,-115.75,2295.635986
4579,51.25,-115.5,2236.2771
4580,51.25,-115.25,2165.718506
4581,51.25,-115,1617.504761
4582,51.25,-114.75,1455.821533
4583,51.25,-114.5,1267.284302
4584,51.25,-114.25,1190.376099
4585,51.25,-114,1144.126831
4586,51.25,-113.75,994.9785767
4587,51.25,-113.5,941.8522949
4588,51.25,-113.25,886.6987305
4589,51.25,-113,857.7199707
4590,51.25,-112.75,825.5198975
4591,51.25,-112.5,811.1480713
4592,51.25,-112.25,872.8631592
4593,51.25,-112,876.4989014
4594,51.25,-111.75,814.4055786
4595,51.25,-111.5,797.8065186
4596,51.25,-111.25,776.5906982
4597,51.25,-111,780.7628174
4598,51.25,-110.75,767.2645874
4599,51.25,-110.5,774.7545166
4600,51.25,-110.25,756.8742065
4601,51.25,-110,713.7035522
4602,51.25,-109.75,690.0911255
4603,51.25,-109.5,718.5130615
4604,51.25,-109.25,694.9552002
4605,51.25,-109,685.3349609
4606,51.25,-108.75,701.8511963
4607,51.25,-108.5,698.9476929
4608,51.25,-108.25,654.2098999
4659,51,-127.5,165.64534
4660,51,-127.25,165.64534
4661,51,-127,320.2350464
4662,51,-126.75,419.6386108
4663,51,-126.5,571.3446655
4664,51,-126.25,882.9524536
4665,51,-126,833.463562
4666,51,-125.75,1263.998901
4667,51,-125.5,1605.390137
4668,51,-125.25,1605.390137
4669,51,-125,1232.716187
4670,51,-124.75,1100.196777
4671,51,-124.5,2012.852417
4672,51,-124.25,1820.148804
4673,51,-124,1820.291504
4674,51,-123.75,2118.795166
4675,51,-123.5,2072.957275
4676,51,-123.25,2124.318848
4677,51,-123,2059.072998
4678,51,-122.75,1847.385376
4679,51,-122.5,1852.990845
4680,51,-122.25,1774.860229
4681,51,-122,1229.304199
4682,51,-121.75,1386.929321
4683,51,-121.5,1422.610107
4684,51,-121.25,1143.300537
4685,51,-121,1266.875122
4686,51,-120.75,1222.635254
4687,51,-120.5,1439.14209
4688,51,-120.25,1465.604492
4689,51,-120,994.196167
4690,51,-119.75,1121.606812
4691,51,-119.5,1194.665161
4692,51,-119.25,1277.319214
4693,51,-119,1249.809937
4694,51,-118.75,1197.069214
4695,51,-118.5,1339.372314
4696,51,-118.25,1313.944092
4697,51,-118,1414.286133
4698,51,-117.75,1620.005981
4699,51,-117.5,1858.266235
4700,51,-117.25,2089.52124
4701,51,-117,1962.067627
4702,51,-116.75,1625.402832
4703,51,-116.5,1359.776245
4704,51,-116.25,1789.018311
4705,51,-116,1941.183594
4706,51,-115.75,2071.420654
4707,51,-115.5,2034.614502
4708,51,-115.25,1891.800537
4709,51,-115,1622.691284
4710,51,-114.75,1507.637085
4711,51,-114.5,1267.32666
4712,51,-114.25,1199.845947
4713,51,-114,1149.122803
4714,51,-113.75,1037.760498
4715,51,-113.5,988.4541626
4716,51,-113.25,930.4990234
4717,51,-113,905.7042236
4718,51,-112.75,887.9512939
4719,51,-112.5,903.5064697
4720,51,-112.25,857.0431519
4721,51,-112,745.1773682
4722,51,-111.75,731.6226807
4723,51,-111.5,726.479126
4724,51,-111.25,733.7150879
4725,51,-111,744.421875
4726,51,-110.75,763.6286621
4727,51,-110.5,773.5881348
4728,51,-110.25,755.1346436
4729,51,-110,704.1351929
4730,51,-109.75,693.9889526
4731,51,-109.5,673.515686
4732,51,-109.25,681.0678101
4733,51,-109,678.3569946
4734,51,-108.75,664.9011841
4735,51,-108.5,647.3585205
4736,51,-108.25,635.6729736
4783,50.75,-128.5,149.3291168
4784,50.75,-128.25,149.3291168
4785,50.75,-128,206.9251556
4786,50.75,-127.75,295.525177
4787,50.75,-127.5,223.8587189
4788,50.75,-127.25,146.544281
4789,50.75,-127,146.544281
4791,50.75,-126.5,429.6728516
4792,50.75,-126.25,429.6728516
4793,50.75,-126,935.2736816
4794,50.75,-125.75,1009.851746
4796,50.75,-125.25,1432.723999
4797,50.75,-125,1419.513184
4798,50.75,-124.75,1313.784058
4799,50.75,-124.5,1505.812256
4800,50.75,-124.25,1650.544189
4801,50.75,-124,1804.497192
4802,50.75,-123.75,2186.377441
4803,50.75,-123.5,2164.803223
4804,50.75,-123.25,1908.993042
4805,50.75,-123,1874.856079
4806,50.75,-122.75,1592.362183
4807,50.75,-122.5,1614.041382
4808,50.75,-122.25,1672.759888
4809,50.75,-122,1314.79541
4810,50.75,-121.75,1206.678955
4811,50.75,-121.5,1380.47522
4812,50.75,-121.25,1112.404053
4813,50.75,-121,1213.927979
4814,50.75,-120.75,1107.310547
4815,50.75,-120.5,1301.990234
4816,50.75,-120.25,1210.125488
4817,50.75,-120,1139.796997
4818,50.75,-119.75,1316.674805
4819,50.75,-119.5,796.3414917
4820,50.75,-119.25,734.8294067
4821,50.75,-119,784.7407227
4822,50.75,-118.75,1178.962769
4823,50.75,-118.5,1301.661621
4824,50.75,-118.25,1448.957031
4825,50.75,-118,1246.706543
4826,50.75,-117.75,1530.001831
4827,50.75,-117.5,1602.305664
4828,50.75,-117.25,1926.398438
4829,50.75,-117,2058.849854
4830,50.75,-116.75,2039.503052
4831,50.75,-116.5,1808.331177
4832,50.75,-116.25,1414.266968
4833,50.75,-116,1668.558594
4834,50.75,-115.75,2080.64502
4835,50.75,-115.5,2195.154541
4836,50.75,-115.25,2090.643555
4837,50.75,-115,1984.61145
4838,50.75,-114.75,1862.772949
4839,50.75,-114.5,1371.148804
4840,50.75,-114.25,1242.618652
4841,50.75,-114,1148.001709
4842,50.75,-113.75,1023.301575
4843,50.75,-113.5,1003.53772
4844,50.75,-113.25,930.3928223
4845,50.75,-113,905.2771606
4846,50.75,-112.75,888.5129395
4847,50.75,-112.5,844.8071899
4848,50.75,-112.25,801.3847046
4849,50.75,-112,727.0168457
4850,50.75,-111.75,708.3387451
4851,50.75,-111.5,699.7056885
4852,50.75,-111.25,714.8485107
4853,50.75,-111,717.8724976
4854,50.75,-110.75,710.1477661
4855,50.75,-110.5,709.7365723
4856,50.75,-110.25,681.7201538
4857,50.75,-110,663.7486572
4858,50.75,-109.75,669.3529663
4859,50.75,-109.5,658.9779663
4860,50.75,-109.25,669.7224121
4861,50.75,-109,679.8834839
4862,50.75,-108.75,640.6236572
4863,50.75,-108.5,610.4956665
4864,50.75,-108.25,618.588501
4914,50.5,-127.75,513.7705688
4915,50.5,-127.5,223.8587189
4916,50.5,-127.25,223.8587189
4917,50.5,-127,573.0537109
4918,50.5,-126.75,575.9893188
4919,50.5,-126.5,777.4567871
4920,50.5,-126.25,813.4882202
4921,50.5,-126,643.6236572
4925,50.5,-125,1079.029663
4926,50.5,-124.75,1079.029663
4927,50.5,-124.5,1243.061523
4928,50.5,-124.25,1170.018311
4929,50.5,-124,1119.318481
4930,50.5,-123.75,1757.454102
4931,50.5,-123.5,1670.348389
4932,50.5,-123.25,1505.620728
4933,50.5,-123,1370.387939
4934,50.5,-122.75,1459.182373
4935,50.5,-122.5,1394.296997
4936,50.5,-122.25,1506.22522
4937,50.5,-122,1699.821655
4938,50.5,-121.75,1434.159912
4939,50.5,-121.5,1334.103271
4940,50.5,-121.25,1035.202148
4941,50.5,-121,1283.776123
4942,50.5,-120.75,1288.981445
4943,50.5,-120.5,1338.747314
4944,50.5,-120.25,1155.314087
4945,50.5,-120,1078.16748
4946,50.5,-119.75,1045.639526
4947,50.5,-119.5,1144.874023
4948,50.5,-119.25,916.6524048
4949,50.5,-119,702.3310547
4950,50.5,-118.75,937.7235718
4951,50.5,-118.5,1190.969604
4952,50.5,-118.25,1608.619019
4953,50.5,-118,1670.217041
4954,50.5,-117.75,1106.727905
4955,50.5,-117.5,1646.133667
4956,50.5,-117.25,1619.872803
4957,50.5,-117,1595.682007
4958,50.5,-116.75,1772.555542
4959,50.5,-116.5,2127.894531
4960,50.5,-116.25,1848.452637
4961,50.5,-116,1320.532837
4962,50.5,-115.75,1621.230103
4963,50.5,-115.5,1670.30542
4964,50.5,-115.25,1935.620361
4965,50.5,-115,2162.445557
4966,50.5,-114.75,2120.669678
4967,50.5,-114.5,1624.002197
4968,50.5,-114.25,1366.636475
4969,50.5,-114,1228.863892
4970,50.5,-113.75,1045.567139
4971,50.5,-113.5,1019.235168
4972,50.5,-113.25,1031.028442
4973,50.5,-113,1010.470703
4974,50.5,-112.75,928.4523315
4975,50.5,-112.5,885.7879028
4976,50.5,-112.25,824.7542725
4977,50.5,-112,769.6414795
4978,50.5,-111.75,755.9902954
4979,50.5,-111.5,752.2360229
4980,50.5,-111.25,762.2717285
4981,50.5,-111,775.3920288
4982,50.5,-110.75,755.9949341
4983,50.5,-110.5,701.4117432
4984,50.5,-110.25,701.5802002
4985,50.5,-110,747.8569336
4986,50.5,-109.75,747.6254272
4987,50.5,-109.5,722.4422607
4988,50.5,-109.25,703.8400879
4989,50.5,-109,710.8118286
4990,50.5,-108.75,708.93573
4991,50.5,-108.5,695.5158081
4992,50.5,-108.25,687.9952393
5042,50.25,-127.75,513.7705688
5043,50.25,-127.5,513.7705688
5044,50.25,-127.25,594.8571167
5045,50.25,-127,573.0537109
5046,50.25,-126.75,575.9893188
5047,50.25,-126.5,777.4567871
5048,50.25,-126.25,813.4882202
5049,50.25,-126,643.6236572
5050,50.25,-125.75,437.3101196
5051,50.25,-125.5,326.9432068
5055,50.25,-124.5,1041.542358
5056,50.25,-124.25,1041.542358
5057,50.25,-124,1248.979858
5058,50.25,-123.75,1620.468384
5059,50.25,-123.5,1413.112915
5060,50.25,-123.25,1761.483398
5061,50.25,-123,1583.52002
5062,50.25,-122.75,1279.809326
5063,50.25,-122.5,1355.749512
5064,50.25,-122.25,1696.227783
5065,50.25,-122,1766.645508
5066,50.25,-121.75,1666.492554
5067,50.25,-121.5,1226.213013
5068,50.25,-121.25,989.9663696
5069,50.25,-121,1196.388794
5070,50.25,-120.75,1344.886108
5071,50.25,-120.5,1400.418579
5072,50.25,-120.25,1162.550293
5073,50.25,-120,1215.478271
5074,50.25,-119.75,1218.185425
5075,50.25,-119.5,1174.196289
5076,50.25,-119.25,766.53125
5077,50.25,-119,856.2357788
5078,50.25,-118.75,913.2105713
5079,50.25,-118.5,1111.664307
5080,50.25,-118.25,1526.638184
5081,50.25,-118,1309.012207
5082,50.25,-117.75,923.8126221
5083,50.25,-117.5,1689.670776
5084,50.25,-117.25,1801.134155
5085,50.25,-117,1342.021729
5086,50.25,-116.75,1529.940674
5087,50.25,-116.5,2079.64917
5088,50.25,-116.25,2063.769043
5089,50.25,-116,1830.503662
5090,50.25,-115.75,1463.127563
5091,50.25,-115.5,1520.773438
5092,50.25,-115.25,1839.560425
5093,50.25,-115,2092.057373
5094,50.25,-114.75,2011.883545
5095,50.25,-114.5,1734.012695
5096,50.25,-114.25,1450.524902
5097,50.25,-114,1296.840698
5098,50.25,-113.75,1085.227295
5099,50.25,-113.5,1020.452209
5100,50.25,-113.25,1015.443909
5101,50.25,-113,986.5006714
5102,50.25,-112.75,945.9450684
5103,50.25,-112.5,854.1299438
5104,50.25,-112.25,806.6651611
5105,50.25,-112,766.0889282
5106,50.25,-111.75,757.1641235
5107,50.25,-111.5,747.1274414
5108,50.25,-111.25,754.9974365
5109,50.25,-111,762.8877563
5110,50.25,-110.75,722.2824097
5111,50.25,-110.5,710.1607666
5112,50.25,-110.25,748.0046997
5113,50.25,-110,793.0328979
5114,50.25,-109.75,780.0524292
5115,50.25,-109.5,741.7645264
5116,50.25,-109.25,719.1030884
5117,50.25,-109,718.9838867
5118,50.25,-108.75,729.0618286
5119,50.25,-108.5,726.7474365
5120,50.25,-108.25,725.40625
5173,50,-127,576.6915894
5174,50,-126.75,576.6915894
5175,50,-126.5,635.2761841
5176,50,-126.25,817.9734497
5177,50,-126,833.2305908
5178,50,-125.75,437.3101196
5179,50,-125.5,326.9432068
5180,50,-125.25,272.600647
5182,50,-124.75,446.972229
5183,50,-124.5,860.916626
5184,50,-124.25,860.916626
5185,50,-124,1071.0802
5186,50,-123.75,1260.00647
5187,50,-123.5,1260.00647
5188,50,-123.25,1421.489258
5189,50,-123,1334.82019
5190,50,-122.75,1289.267212
5191,50,-122.5,1275.334351
5192,50,-122.25,1438.122559
5193,50,-122,1727.337891
5194,50,-121.75,1788.214233
5195,50,-121.5,1384.939941
5196,50,-121.25,1338.775146
5197,50,-121,1208.996216
5198,50,-120.75,1071.760742
5199,50,-120.5,1098.634033
5200,50,-120.25,1008.529663
5201,50,-120,1140.093994
5202,50,-119.75,1357.698242
5203,50,-119.5,992.0055542
5204,50,-119.25,689.8170166
5205,50,-119,985.8512573
5206,50,-118.75,1152.18335
5207,50,-118.5,1192.339111
5208,50,-118.25,1584.358398
5209,50,-118,1355.675415
5210,50,-117.75,1005.29834
5211,50,-117.5,1451.432983
5212,50,-117.25,1599.056274
5213,50,-117,1505.96936
5214,50,-116.75,1511.945313
5215,50,-116.5,2010.929688
5216,50,-116.25,2092.10376
5217,50,-116,1878.261475
5218,50,-115.75,1272.011353
5219,50,-115.5,1503.489624
5220,50,-115.25,1718.556396
5221,50,-115,1961.654419
5222,50,-114.75,1899.550049
5223,50,-114.5,1988.171265
5224,50,-114.25,1702.429199
5225,50,-114,1408.721191
5226,50,-113.75,1174.381836
5227,50,-113.5,1042.951538
5228,50,-113.25,968.9523926
5229,50,-113,954.2102051
5230,50,-112.75,942.9041138
5231,50,-112.5,836.0303345
5232,50,-112.25,803.9882202
5233,50,-112,766.7937012
5234,50,-111.75,763.1484985
5235,50,-111.5,749.6220093
5236,50,-111.25,754.9383545
5237,50,-111,754.4198608
5238,50,-110.75,725.012146
5239,50,-110.5,712.4109497
5240,50,-110.25,753.305481
5241,50,-110,762.475647
5242,50,-109.75,752.7548218
5243,50,-109.5,733.0786133
5244,50,-109.25,727.8831177
5245,50,-109,731.043457
5246,50,-108.75,756.510498
5247,50,-108.5,766.7027588
5248,50,-108.25,782.87323
5303,49.75,-126.5,710.060791
5304,49.75,-126.25,719.0751343
5305,49.75,-126,669.4274292
5306,49.75,-125.75,986.4827271
5307,49.75,-125.5,812.8882446
5308,49.75,-125.25,707.7949219
5309,49.75,-125,438.377594
5313,49.75,-124,1043.688354
5314,49.75,-123.75,1043.688354
5315,49.75,-123.5,1136.603516
5316,49.75,-123.25,983.0925903
5317,49.75,-123,943.843811
5318,49.75,-122.75,1394.446899
5319,49.75,-122.5,1412.743164
5320,49.75,-122.25,1127.010864
5321,49.75,-122,1278.147949
5322,49.75,-121.75,1295.42334
5323,49.75,-121.5,1348.143921
5324,49.75,-121.25,1114.480957
5325,49.75,-121,1375.076904
5326,49.75,-120.75,1203.593994
5327,49.75,-120.5,1187.026978
5328,49.75,-120.25,1360.479736
5329,49.75,-120,1499.239014
5330,49.75,-119.75,1273.761353
5331,49.75,-119.5,756.6593018
5332,49.75,-119.25,946.8222046
5333,49.75,-119,1254.3302
5334,49.75,-118.75,1555.927856
5335,49.75,-118.5,1503.154419
5336,49.75,-118.25,1413.636108
5337,49.75,-118,1102.022827
5338,49.75,-117.75,1576.420532
5339,49.75,-117.5,1627.447144
5340,49.75,-117.25,1448.968506
5341,49.75,-117,1679.100708
5342,49.75,-116.75,1337.934326
5343,49.75,-116.5,1803.697876
5344,49.75,-116.25,1984.937012
5345,49.75,-116,2006.41687
5346,49.75,-115.75,1075.644775
5347,49.75,-115.5,1484.066895
5348,49.75,-115.25,1956.959717
5349,49.75,-115,1888.299438
5350,49.75,-114.75,1676.880493
5351,49.75,-114.5,1860.852295
5352,49.75,-114.25,1659.167969
5353,49.75,-114,1443.678589
5354,49.75,-113.75,1316.289185
5355,49.75,-113.5,1078.042358
5356,49.75,-113.25,957.8723145
5357,49.75,-113,947.824707
5358,49.75,-112.75,932.473877
5359,49.75,-112.5,852.9697876
5360,49.75,-112.25,834.2180786
5361,49.75,-112,798.0602417
5362,49.75,-111.75,798.0903931
5363,49.75,-111.5,792.9686279
5364,49.75,-111.25,812.8953857
5365,49.75,-111,819.7952881
5366,49.75,-110.75,833.840332
5367,49.75,-110.5,900.0290527
5368,49.75,-110.25,947.1810913
5369,49.75,-110,939.7910156
5370,49.75,-109.75,914.6385498
5371,49.75,-109.5,859.4874878
5372,49.75,-109.25,911.5804443
5373,49.75,-109,956.6965942
5374,49.75,-108.75,991.4251099
5375,49.75,-108.5,948.6635742
5376,49.75,-108.25,905.1204224
5433,49.5,-126,867.2921143
5434,49.5,-125.75,1047.897705
5435,49.5,-125.5,1004.152649
5436,49.5,-125.25,1048.18811
5437,49.5,-125,438.377594
5438,49.5,-124.75,597.0767822
5439,49.5,-124.5,602.6827393
5440,49.5,-124.25,384.2269592
5442,49.5,-123.75,831.2963867
5443,49.5,-123.5,899.7437744
5444,49.5,-123.25,807.5499878
5445,49.5,-123,1093.620117
5446,49.5,-122.75,1093.620117
5447,49.5,-122.5,1083.578857
5448,49.5,-122.25,1162.68689
5449,49.5,-122,925.6621094
5450,49.5,-121.75,782.3833008
5451,49.5,-121.5,1069.185791
5452,49.5,-121.25,1024.983643
5453,49.5,-121,1387.938354
5454,49.5,-120.75,1271.398682
5455,49.5,-120.5,1244.291992
5456,49.5,-120.25,1287.211914
5457,49.5,-120,1520.678345
5458,49.5,-119.75,1227.260742
5459,49.5,-119.5,1078.378052
5460,49.5,-119.25,1516.671265
5461,49.5,-119,1363.352661
5462,49.5,-118.75,1320.544556
5463,49.5,-118.5,1544.586426
5464,49.5,-118.25,1308.293579
5465,49.5,-118,1203.880493
5466,49.5,-117.75,1627.086426
5467,49.5,-117.5,1291.926514
5468,49.5,-117.25,1413.891968
5469,49.5,-117,1413.339233
5470,49.5,-116.75,1086.374512
5471,49.5,-116.5,1585.409424
5472,49.5,-116.25,1751.565063
5473,49.5,-116,1677.281616
5474,49.5,-115.75,984.8237915
5475,49.5,-115.5,1199.935181
5476,49.5,-115.25,1642.262939
5477,49.5,-115,1679.294312
5478,49.5,-114.75,1607.616943
5479,49.5,-114.5,1726.063843
5480,49.5,-114.25,1597.184204
5481,49.5,-114,1345.838257
5482,49.5,-113.75,1208.666382
5483,49.5,-113.5,1080.69458
5484,49.5,-113.25,973.0167847
5485,49.5,-113,964.1541748
5486,49.5,-112.75,929.3699341
5487,49.5,-112.5,904.0418091
5488,49.5,-112.25,897.927063
5489,49.5,-112,871.7147217
5490,49.5,-111.75,861.0053711
5491,49.5,-111.5,842.0628052
5492,49.5,-111.25,840.3581543
5493,49.5,-111,833.374939
5494,49.5,-110.75,960.2351074
5495,49.5,-110.5,1064.047974
5496,49.5,-110.25,1155.679932
5497,49.5,-110,1242.143066
5498,49.5,-109.75,1179.421143
5499,49.5,-109.5,1104.436646
5500,49.5,-109.25,1119.750977
5501,49.5,-109,1129.931519
5502,49.5,-108.75,1064.446411
5503,49.5,-108.5,963.5355225
5504,49.5,-108.25,935.9356689
5562,49.25,-125.75,742.2470703
5563,49.25,-125.5,742.2470703
5564,49.25,-125.25,664.9552612
5565,49.25,-125,435.9725342
5566,49.25,-124.75,326.2644958
5567,49.25,-124.5,602.6827393
5568,49.25,-124.25,384.2269592
5569,49.25,-124,548.8856201
5573,49.25,-123,162.4092865
5574,49.25,-122.75,162.4092865
5575,49.25,-122.5,290.5012817
5576,49.25,-122.25,439.296936
5577,49.25,-122,573.0021362
5578,49.25,-121.75,332.1555176
5579,49.25,-121.5,567.3273315
5580,49.25,-121.25,1138.202271
5581,49.25,-121,1368.148682
5582,49.25,-120.75,1569.527466
5583,49.25,-120.5,1363.377319
5584,49.25,-120.25,1419.359131
5585,49.25,-120,1393.180542
5586,49.25,-119.75,1362.189209
5587,49.25,-119.5,883.2971191
5588,49.25,-119.25,1421.41626
5589,49.25,-119,1482.307129
5590,49.25,-118.75,1224.077515
5591,49.25,-118.5,1424.345459
5592,49.25,-118.25,1312.985474
5593,49.25,-118,1373.791016
5594,49.25,-117.75,1341.144653
5595,49.25,-117.5,1105.311768
5596,49.25,-117.25,1386.404663
5597,49.25,-117,1673.250732
5598,49.25,-116.75,1484.019775
5599,49.25,-116.5,1269.063599
5600,49.25,-116.25,1512.804077
5601,49.25,-116,1633.478149
5602,49.25,-115.75,1474.409424
5603,49.25,-115.5,1483.418945
5604,49.25,-115.25,1143.484497
5605,49.25,-115,1277.491211
5606,49.25,-114.75,1620.086426
5607,49.25,-114.5,1787.593506
5608,49.25,-114.25,1788.418457
5609,49.25,-114,1759.172974
5610,49.25,-113.75,1321.12561
5611,49.25,-113.5,1205.39856
5612,49.25,-113.25,1122.840332
5613,49.25,-113,1133.265259
5614,49.25,-112.75,1136.841309
5615,49.25,-112.5,1151.493652
5616,49.25,-112.25,1097.750244
5617,49.25,-112,975.8181152
5618,49.25,-111.75,938.6329956
5619,49.25,-111.5,929.6359253
5620,49.25,-111.25,927.8908691
5621,49.25,-111,900.1777344
5622,49.25,-110.75,899.0819702
5623,49.25,-110.5,967.4337158
5624,49.25,-110.25,1010.6745
5625,49.25,-110,996.7147217
5626,49.25,-109.75,986.1572266
5627,49.25,-109.5,951.9569702
5628,49.25,-109.25,958.7661133
5629,49.25,-109,973.3807373
5630,49.25,-108.75,952.427124
5631,49.25,-108.5,929.0056152
5632,49.25,-108.25,938.2276611
5690,49,-125.75,243.8959961
5691,49,-125.5,243.8959961
5692,49,-125.25,422.4322205
5693,49,-125,493.2194214
5694,49,-124.75,691.2037964
5695,49,-124.5,768.8482056
5696,49,-124.25,693.6868896
5697,49,-124,548.8856201
5702,49,-122.75,49.14981079
5703,49,-122.5,77.41457367
5704,49,-122.25,112.4379883
5705,49,-122,262.2109985
5706,49,-121.75,467.946167
5707,49,-121.5,901.8463135
5708,49,-121.25,1322.515259
5709,49,-121,1266.174316
5710,49,-120.75,1604.452393
5711,49,-120.5,1525.370972
5712,49,-120.25,1700.39209
5713,49,-120,1709.897949
5714,49,-119.75,1578.191284
5715,49,-119.5,787.8366089
5716,49,-119.25,1137.886841
